Year,Race,Driver,Stint,Compound,StintLength
2018,German Grand Prix,GRO,1.0,ULTRASOFT,20
2018,German Grand Prix,BOT,1.0,ULTRASOFT,27
2018,German Grand Prix,GAS,1.0,SOFT,42
2018,German Grand Prix,VER,2.0,SOFT,17
2018,German Grand Prix,ALO,2.0,MEDIUM,12
2018,German Grand Prix,VAN,2.0,MEDIUM,23
2018,German Grand Prix,STR,2.0,MEDIUM,23
2018,German Grand Prix,SIR,2.0,MEDIUM,23
2018,German Grand Prix,SAI,2.0,MEDIUM,30
2018,German Grand Prix,BOT,2.0,SOFT,24
2018,German Grand Prix,RAI,2.0,SOFT,39
2018,German Grand Prix,PER,2.0,SOFT,45
2018,German Grand Prix,ERI,2.0,ULTRASOFT,29
2018,German Grand Prix,OCO,2.0,SOFT,42
2018,German Grand Prix,VET,2.0,SOFT,26
2018,German Grand Prix,MAG,2.0,MEDIUM,31
2018,German Grand Prix,GAS,2.0,WET,3
2018,German Grand Prix,HAM,2.0,ULTRASOFT,25
2018,German Grand Prix,GRO,2.0,MEDIUM,30
2018,German Grand Prix,LEC,2.0,SOFT,23
2018,German Grand Prix,HAR,2.0,MEDIUM,24
2018,German Grand Prix,HUL,2.0,MEDIUM,33
2018,German Grand Prix,HUL,3.0,INTERMEDIATE,4
2018,German Grand Prix,VER,3.0,INTERMEDIATE,4
2018,German Grand Prix,VAN,3.0,ULTRASOFT,15
2018,German Grand Prix,ALO,3.0,INTERMEDIATE,4
2018,German Grand Prix,STR,3.0,INTERMEDIATE,3
2018,German Grand Prix,HAR,3.0,ULTRASOFT,15
2018,German Grand Prix,GRO,3.0,INTERMEDIATE,4
2018,German Grand Prix,SAI,3.0,INTERMEDIATE,6
2018,German Grand Prix,GAS,3.0,ULTRASOFT,20
2018,German Grand Prix,BOT,3.0,ULTRASOFT,15
2018,German Grand Prix,RAI,3.0,ULTRASOFT,14
2018,German Grand Prix,LEC,3.0,INTERMEDIATE,3
2018,German Grand Prix,MAG,3.0,INTERMEDIATE,4
2018,German Grand Prix,SAI,4.0,ULTRASOFT,11
2018,German Grand Prix,ALO,4.0,SOFT,18
2018,German Grand Prix,HUL,4.0,ULTRASOFT,12
2018,German Grand Prix,GRO,4.0,ULTRASOFT,12
2018,German Grand Prix,LEC,4.0,ULTRASOFT,20
2018,German Grand Prix,VER,4.0,ULTRASOFT,17
2018,German Grand Prix,MAG,4.0,ULTRASOFT,12
2018,Hungarian Grand Prix,ALO,1.0,SOFT,38
2018,Hungarian Grand Prix,PER,1.0,ULTRASOFT,21
2018,Hungarian Grand Prix,OCO,1.0,SOFT,38
2018,Hungarian Grand Prix,VET,1.0,SOFT,38
2018,Hungarian Grand Prix,MAG,1.0,ULTRASOFT,30
2018,Hungarian Grand Prix,LEC,1.0,SOFT,1
2018,Hungarian Grand Prix,SAI,1.0,SOFT,24
2018,Hungarian Grand Prix,HUL,1.0,SOFT,22
2018,Hungarian Grand Prix,SIR,1.0,SOFT,30
2018,Hungarian Grand Prix,RIC,1.0,SOFT,43
2018,Hungarian Grand Prix,HAR,1.0,ULTRASOFT,23
2018,Hungarian Grand Prix,STR,1.0,MEDIUM,46
2018,Hungarian Grand Prix,GRO,1.0,ULTRASOFT,28
2018,Hungarian Grand Prix,GAS,1.0,ULTRASOFT,31
2018,Hungarian Grand Prix,VAN,1.0,SOFT,39
2018,Hungarian Grand Prix,ERI,1.0,ULTRASOFT,5
2018,Hungarian Grand Prix,BOT,1.0,ULTRASOFT,14
2018,Hungarian Grand Prix,VER,1.0,ULTRASOFT,4
2018,Hungarian Grand Prix,HAM,1.0,ULTRASOFT,23
2018,Hungarian Grand Prix,RAI,1.0,ULTRASOFT,13
2018,Hungarian Grand Prix,SIR,2.0,MEDIUM,37
2018,Hungarian Grand Prix,STR,2.0,ULTRASOFT,21
2018,Hungarian Grand Prix,SAI,2.0,MEDIUM,44
2018,Hungarian Grand Prix,VAN,2.0,MEDIUM,9
2018,Hungarian Grand Prix,RIC,2.0,ULTRASOFT,26
2018,Hungarian Grand Prix,MAG,2.0,SOFT,38
2018,Hungarian Grand Prix,PER,2.0,SOFT,47
2018,Hungarian Grand Prix,OCO,2.0,ULTRASOFT,30
2018,Hungarian Grand Prix,HUL,2.0,MEDIUM,27
2018,Hungarian Grand Prix,HAR,2.0,MEDIUM,45
2018,Hungarian Grand Prix,HAM,2.0,SOFT,45
2018,Hungarian Grand Prix,GRO,2.0,SOFT,40
2018,Hungarian Grand Prix,GAS,2.0,SOFT,38
2018,Hungarian Grand Prix,ERI,2.0,MEDIUM,62
2018,Hungarian Grand Prix,BOT,2.0,SOFT,55
2018,Hungarian Grand Prix,ALO,2.0,MEDIUM,30
2018,Hungarian Grand Prix,RAI,2.0,SOFT,24
2018,Hungarian Grand Prix,VET,2.0,ULTRASOFT,31
2018,Hungarian Grand Prix,RAI,3.0,SOFT,32
2018,Hungarian Grand Prix,HUL,3.0,ULTRASOFT,19
2018,Belgian Grand Prix,ALO,1.0,SOFT,1
2018,Belgian Grand Prix,VER,1.0,SUPERSOFT,1
2018,Belgian Grand Prix,LEC,1.0,SOFT,1
2018,Belgian Grand Prix,HUL,1.0,SOFT,1
2018,Belgian Grand Prix,RAI,2.0,MEDIUM,6
2018,Belgian Grand Prix,SIR,2.0,SOFT,23
2018,Belgian Grand Prix,PER,2.0,SUPERSOFT,24
2018,Belgian Grand Prix,VET,2.0,SUPERSOFT,20
2018,Belgian Grand Prix,OCO,2.0,SUPERSOFT,23
2018,Belgian Grand Prix,MAG,2.0,SUPERSOFT,25
2018,Belgian Grand Prix,STR,2.0,SOFT,22
2018,Belgian Grand Prix,HAR,2.0,SOFT,30
2018,Belgian Grand Prix,HAM,2.0,SUPERSOFT,20
2018,Belgian Grand Prix,VAN,2.0,SOFT,1
2018,Belgian Grand Prix,GRO,2.0,SUPERSOFT,22
2018,Belgian Grand Prix,GAS,2.0,SUPERSOFT,24
2018,Belgian Grand Prix,ERI,2.0,SOFT,25
2018,Belgian Grand Prix,VER,2.0,SUPERSOFT,24
2018,Belgian Grand Prix,BOT,2.0,SOFT,1
2018,Belgian Grand Prix,SAI,2.0,MEDIUM,21
2018,Belgian Grand Prix,SAI,3.0,SUPERSOFT,21
2018,Belgian Grand Prix,VAN,3.0,MEDIUM,26
2018,Belgian Grand Prix,SIR,3.0,SUPERSOFT,19
2018,Belgian Grand Prix,VER,3.0,SOFT,18
2018,Belgian Grand Prix,STR,3.0,SUPERSOFT,20
2018,Belgian Grand Prix,OCO,3.0,SOFT,20
2018,Belgian Grand Prix,RAI,3.0,MEDIUM,1
2018,Belgian Grand Prix,PER,3.0,SOFT,19
2018,Belgian Grand Prix,MAG,3.0,SOFT,18
2018,Belgian Grand Prix,HAR,3.0,SUPERSOFT,12
2018,Belgian Grand Prix,HAM,3.0,SOFT,23
2018,Belgian Grand Prix,GRO,3.0,SOFT,21
2018,Belgian Grand Prix,GAS,3.0,SOFT,19
2018,Belgian Grand Prix,ERI,3.0,SUPERSOFT,17
2018,Belgian Grand Prix,BOT,3.0,SUPERSOFT,27
2018,Belgian Grand Prix,RIC,3.0,SOFT,27
2018,Belgian Grand Prix,VET,3.0,SOFT,22
2018,Belgian Grand Prix,VAN,4.0,SUPERSOFT,15
2018,Belgian Grand Prix,BOT,4.0,SOFT,15
2018,Italian Grand Prix,ALO,1.0,SUPERSOFT,8
2018,Italian Grand Prix,VER,1.0,SUPERSOFT,25
2018,Italian Grand Prix,VAN,1.0,SUPERSOFT,23
2018,Italian Grand Prix,STR,1.0,SUPERSOFT,34
2018,Italian Grand Prix,SIR,1.0,SUPERSOFT,36
2018,Italian Grand Prix,SAI,1.0,SUPERSOFT,38
2018,Italian Grand Prix,RAI,1.0,SUPERSOFT,18
2018,Italian Grand Prix,PER,1.0,SUPERSOFT,38
2018,Italian Grand Prix,MAG,1.0,SOFT,3
2018,Italian Grand Prix,LEC,1.0,SOFT,33
2018,Italian Grand Prix,HAR,1.0,SUPERSOFT,1
2018,Italian Grand Prix,OCO,1.0,SUPERSOFT,37
2018,Italian Grand Prix,HAM,1.0,SUPERSOFT,27
2018,Italian Grand Prix,BOT,1.0,SUPERSOFT,35
2018,Italian Grand Prix,GAS,1.0,SUPERSOFT,33
2018,Italian Grand Prix,GRO,1.0,SUPERSOFT,22
2018,Italian Grand Prix,HUL,2.0,SOFT,40
2018,Italian Grand Prix,STR,2.0,SOFT,17
2018,Italian Grand Prix,ERI,2.0,SUPERSOFT,41
2018,Italian Grand Prix,SIR,2.0,SOFT,15
2018,Italian Grand Prix,SAI,2.0,SOFT,14
2018,Italian Grand Prix,HAM,2.0,SOFT,25
2018,Italian Grand Prix,RAI,2.0,SOFT,33
2018,Italian Grand Prix,GAS,2.0,SOFT,18
2018,Italian Grand Prix,PER,2.0,SOFT,14
2018,Italian Grand Prix,OCO,2.0,SOFT,15
2018,Italian Grand Prix,VET,2.0,SOFT,28
2018,Italian Grand Prix,MAG,2.0,MEDIUM,48
2018,Italian Grand Prix,GRO,2.0,SOFT,30
2018,Italian Grand Prix,LEC,2.0,SUPERSOFT,18
2018,Italian Grand Prix,VER,2.0,SOFT,27
2018,Italian Grand Prix,BOT,2.0,SOFT,17
2018,Italian Grand Prix,VAN,2.0,SOFT,28
2018,Italian Grand Prix,VET,3.0,SUPERSOFT,24
2018,Italian Grand Prix,HUL,3.0,SUPERSOFT,11
2018,Italian Grand Prix,ERI,3.0,SUPERSOFT,10
2018,Italian Grand Prix,RIC,4.0,SUPERSOFT,22
2018,Singapore Grand Prix,ALO,1.0,ULTRASOFT,37
2018,Singapore Grand Prix,RIC,1.0,HYPERSOFT,26
2018,Singapore Grand Prix,PER,1.0,HYPERSOFT,16
2018,Singapore Grand Prix,OCO,1.0,HYPERSOFT,1
2018,Singapore Grand Prix,VET,1.0,HYPERSOFT,13
2018,Singapore Grand Prix,MAG,1.0,ULTRASOFT,25
2018,Singapore Grand Prix,SAI,1.0,ULTRASOFT,36
2018,Singapore Grand Prix,LEC,1.0,ULTRASOFT,37
2018,Singapore Grand Prix,HUL,1.0,HYPERSOFT,14
2018,Singapore Grand Prix,SIR,1.0,ULTRASOFT,2
2018,Singapore Grand Prix,HAR,1.0,HYPERSOFT,13
2018,Singapore Grand Prix,RAI,1.0,HYPERSOFT,21
2018,Singapore Grand Prix,HAM,1.0,HYPERSOFT,13
2018,Singapore Grand Prix,GRO,1.0,HYPERSOFT,15
2018,Singapore Grand Prix,VAN,1.0,ULTRASOFT,57
2018,Singapore Grand Prix,GAS,1.0,HYPERSOFT,25
2018,Singapore Grand Prix,ERI,1.0,ULTRASOFT,55
2018,Singapore Grand Prix,VER,1.0,HYPERSOFT,16
2018,Singapore Grand Prix,BOT,1.0,HYPERSOFT,15
2018,Singapore Grand Prix,STR,1.0,SOFT,39
2018,Singapore Grand Prix,RAI,2.0,SOFT,39
2018,Singapore Grand Prix,STR,2.0,ULTRASOFT,20
2018,Singapore Grand Prix,SAI,2.0,SOFT,23
2018,Singapore Grand Prix,VAN,2.0,SOFT,2
2018,Singapore Grand Prix,RIC,2.0,ULTRASOFT,34
2018,Singapore Grand Prix,VER,2.0,SOFT,44
2018,Singapore Grand Prix,SIR,2.0,SOFT,55
2018,Singapore Grand Prix,VET,2.0,ULTRASOFT,47
2018,Singapore Grand Prix,PER,2.0,ULTRASOFT,16
2018,Singapore Grand Prix,MAG,2.0,SOFT,10
2018,Singapore Grand Prix,LEC,2.0,HYPERSOFT,22
2018,Singapore Grand Prix,HUL,2.0,ULTRASOFT,45
2018,Singapore Grand Prix,HAR,2.0,ULTRASOFT,22
2018,Singapore Grand Prix,HAM,2.0,SOFT,46
2018,Singapore Grand Prix,GRO,2.0,SOFT,44
2018,Singapore Grand Prix,GAS,2.0,ULTRASOFT,34
2018,Singapore Grand Prix,ERI,2.0,HYPERSOFT,4
2018,Singapore Grand Prix,BOT,2.0,SOFT,45
2018,Singapore Grand Prix,ALO,2.0,SOFT,23
2018,Singapore Grand Prix,PER,3.0,SOFT,6
2018,Singapore Grand Prix,HAR,3.0,HYPERSOFT,24
2018,Singapore Grand Prix,SIR,3.0,HYPERSOFT,1
2018,Singapore Grand Prix,MAG,3.0,HYPERSOFT,23
2018,Singapore Grand Prix,PER,4.0,SOFT,21
2018,Russian Grand Prix,ALO,1.0,ULTRASOFT,4
2018,Russian Grand Prix,PER,1.0,HYPERSOFT,11
2018,Russian Grand Prix,SAI,1.0,SOFT,31
2018,Russian Grand Prix,OCO,1.0,HYPERSOFT,9
2018,Russian Grand Prix,VET,1.0,ULTRASOFT,12
2018,Russian Grand Prix,MAG,1.0,HYPERSOFT,8
2018,Russian Grand Prix,LEC,1.0,HYPERSOFT,9
2018,Russian Grand Prix,SIR,1.0,ULTRASOFT,9
2018,Russian Grand Prix,HUL,1.0,SOFT,34
2018,Russian Grand Prix,RAI,1.0,ULTRASOFT,17
2018,Russian Grand Prix,STR,1.0,ULTRASOFT,6
2018,Russian Grand Prix,HAR,1.0,HYPERSOFT,2
2018,Russian Grand Prix,GRO,1.0,HYPERSOFT,7
2018,Russian Grand Prix,GAS,1.0,SOFT,3
2018,Russian Grand Prix,VAN,1.0,ULTRASOFT,10
2018,Russian Grand Prix,ERI,1.0,HYPERSOFT,10
2018,Russian Grand Prix,VER,1.0,SOFT,42
2018,Russian Grand Prix,BOT,1.0,ULTRASOFT,10
2018,Russian Grand Prix,HAM,1.0,ULTRASOFT,13
2018,Russian Grand Prix,RIC,1.0,SOFT,38
2018,Russian Grand Prix,STR,2.0,SOFT,45
2018,Russian Grand Prix,SIR,2.0,SOFT,41
2018,Russian Grand Prix,SAI,2.0,ULTRASOFT,19
2018,Russian Grand Prix,VAN,2.0,SOFT,40
2018,Russian Grand Prix,VER,2.0,ULTRASOFT,10
2018,Russian Grand Prix,RIC,2.0,ULTRASOFT,14
2018,Russian Grand Prix,MAG,2.0,SOFT,43
2018,Russian Grand Prix,PER,2.0,SOFT,40
2018,Russian Grand Prix,OCO,2.0,SOFT,42
2018,Russian Grand Prix,LEC,2.0,SOFT,43
2018,Russian Grand Prix,HUL,2.0,ULTRASOFT,17
2018,Russian Grand Prix,HAR,2.0,SOFT,1
2018,Russian Grand Prix,HAM,2.0,SOFT,39
2018,Russian Grand Prix,GRO,2.0,SOFT,44
2018,Russian Grand Prix,ERI,2.0,SOFT,26
2018,Russian Grand Prix,BOT,2.0,SOFT,41
2018,Russian Grand Prix,ALO,2.0,SOFT,47
2018,Russian Grand Prix,RAI,2.0,SOFT,35
2018,Russian Grand Prix,VET,2.0,SOFT,40
2018,Russian Grand Prix,ERI,3.0,ULTRASOFT,15
2018,Japanese Grand Prix,ALO,1.0,SOFT,25
2018,Japanese Grand Prix,VER,1.0,SUPERSOFT,20
2018,Japanese Grand Prix,VAN,1.0,SOFT,22
2018,Japanese Grand Prix,STR,1.0,SOFT,13
2018,Japanese Grand Prix,SIR,1.0,SOFT,3
2018,Japanese Grand Prix,SAI,1.0,SOFT,31
2018,Japanese Grand Prix,RIC,1.0,SOFT,22
2018,Japanese Grand Prix,RAI,1.0,SUPERSOFT,16
2018,Japanese Grand Prix,PER,1.0,SUPERSOFT,23
2018,Japanese Grand Prix,VET,1.0,SUPERSOFT,25
2018,Japanese Grand Prix,MAG,1.0,SOFT,1
2018,Japanese Grand Prix,LEC,1.0,SOFT,3
2018,Japanese Grand Prix,HUL,1.0,MEDIUM,29
2018,Japanese Grand Prix,OCO,1.0,SUPERSOFT,25
2018,Japanese Grand Prix,HAR,1.0,SUPERSOFT,27
2018,Japanese Grand Prix,BOT,1.0,SOFT,22
2018,Japanese Grand Prix,HAM,1.0,SOFT,22
2018,Japanese Grand Prix,GRO,1.0,SOFT,28
2018,Japanese Grand Prix,ERI,1.0,SOFT,4
2018,Japanese Grand Prix,GAS,1.0,SUPERSOFT,28
2018,Japanese Grand Prix,VER,2.0,SOFT,32
2018,Japanese Grand Prix,ALO,2.0,MEDIUM,26
2018,Japanese Grand Prix,VAN,2.0,MEDIUM,29
2018,Japanese Grand Prix,STR,2.0,MEDIUM,25
2018,Japanese Grand Prix,BOT,2.0,MEDIUM,30
2018,Japanese Grand Prix,SIR,2.0,MEDIUM,34
2018,Japanese Grand Prix,SAI,2.0,MEDIUM,20
2018,Japanese Grand Prix,ERI,2.0,MEDIUM,47
2018,Japanese Grand Prix,RIC,2.0,MEDIUM,30
2018,Japanese Grand Prix,RAI,2.0,MEDIUM,36
2018,Japanese Grand Prix,GAS,2.0,SOFT,23
2018,Japanese Grand Prix,PER,2.0,SOFT,29
2018,Japanese Grand Prix,OCO,2.0,MEDIUM,27
2018,Japanese Grand Prix,GRO,2.0,MEDIUM,24
2018,Japanese Grand Prix,MAG,2.0,MEDIUM,6
2018,Japanese Grand Prix,LEC,2.0,MEDIUM,31
2018,Japanese Grand Prix,HAM,2.0,MEDIUM,29
2018,Japanese Grand Prix,HUL,2.0,SOFT,7
2018,Japanese Grand Prix,HAR,2.0,SOFT,24
2018,Japanese Grand Prix,VET,2.0,SOFT,27
2018,Japanese Grand Prix,SIR,3.0,SUPERSOFT,14
2018,Japanese Grand Prix,STR,3.0,SUPERSOFT,13
2018,Japanese Grand Prix,LEC,3.0,SOFT,3
2018,United States Grand Prix,ALO,1,SUPERSOFT,1
2018,United States Grand Prix,VER,1,SOFT,22
2018,United States Grand Prix,VAN,1,SUPERSOFT,10
2018,United States Grand Prix,STR,1,SUPERSOFT,2
2018,United States Grand Prix,SIR,1,SUPERSOFT,10
2018,United States Grand Prix,SAI,1,SUPERSOFT,24
2018,United States Grand Prix,RIC,1,SUPERSOFT,8
2018,United States Grand Prix,RAI,1,ULTRASOFT,21
2018,United States Grand Prix,PER,1,ULTRASOFT,25
2018,United States Grand Prix,VET,1,SUPERSOFT,26
2018,United States Grand Prix,MAG,1,SUPERSOFT,30
2018,United States Grand Prix,LEC,1,ULTRASOFT,2
2018,United States Grand Prix,HUL,1,ULTRASOFT,23
2018,United States Grand Prix,OCO,1,ULTRASOFT,22
2018,United States Grand Prix,HAR,1,SUPERSOFT,27
2018,United States Grand Prix,BOT,1,SUPERSOFT,23
2018,United States Grand Prix,ERI,1,SOFT,30
2018,United States Grand Prix,GRO,1,ULTRASOFT,2
2018,United States Grand Prix,HAM,1,SUPERSOFT,11
2018,United States Grand Prix,GAS,1,SUPERSOFT,10
2018,United States Grand Prix,MAG,2,SOFT,26
2018,United States Grand Prix,VER,2,SUPERSOFT,34
2018,United States Grand Prix,HUL,2,SOFT,33
2018,United States Grand Prix,VAN,2,SOFT,30
2018,United States Grand Prix,BOT,2,SOFT,33
2018,United States Grand Prix,STR,2,SOFT,1
2018,United States Grand Prix,HAM,2,SOFT,26
2018,United States Grand Prix,ERI,2,SUPERSOFT,25
2018,United States Grand Prix,SAI,2,SOFT,32
2018,United States Grand Prix,SIR,2,SOFT,19
2018,United States Grand Prix,GAS,2,SOFT,26
2018,United States Grand Prix,RAI,2,SOFT,35
2018,United States Grand Prix,PER,2,SOFT,31
2018,United States Grand Prix,LEC,2,SOFT,2
2018,United States Grand Prix,OCO,2,SOFT,34
2018,United States Grand Prix,HAR,2,SOFT,28
2018,United States Grand Prix,VET,2,SOFT,30
2018,United States Grand Prix,SIR,3,SUPERSOFT,26
2018,United States Grand Prix,HAM,3,SOFT,19
2018,United States Grand Prix,GAS,3,ULTRASOFT,19
2018,United States Grand Prix,STR,3,SOFT,35
2018,United States Grand Prix,VAN,3,SOFT,15
2018,United States Grand Prix,LEC,3,SOFT,27
2018,United States Grand Prix,STR,4,ULTRASOFT,16
2018,Mexican Grand Prix,ALO,1,ULTRASOFT,3
2018,Mexican Grand Prix,OCO,1,SUPERSOFT,1
2018,Mexican Grand Prix,RAI,1,ULTRASOFT,17
2018,Mexican Grand Prix,MAG,1,SUPERSOFT,43
2018,Mexican Grand Prix,LEC,1,HYPERSOFT,13
2018,Mexican Grand Prix,RIC,1,ULTRASOFT,12
2018,Mexican Grand Prix,HUL,1,HYPERSOFT,12
2018,Mexican Grand Prix,SAI,1,HYPERSOFT,11
2018,Mexican Grand Prix,HAR,1,SUPERSOFT,1
2018,Mexican Grand Prix,SIR,1,ULTRASOFT,11
2018,Mexican Grand Prix,STR,1,ULTRASOFT,10
2018,Mexican Grand Prix,HAM,1,ULTRASOFT,11
2018,Mexican Grand Prix,VAN,1,ULTRASOFT,12
2018,Mexican Grand Prix,GAS,1,HYPERSOFT,5
2018,Mexican Grand Prix,ERI,1,HYPERSOFT,16
2018,Mexican Grand Prix,VER,1,ULTRASOFT,13
2018,Mexican Grand Prix,VET,1,ULTRASOFT,17
2018,Mexican Grand Prix,BOT,1,ULTRASOFT,11
2018,Mexican Grand Prix,GRO,1,SUPERSOFT,44
2018,Mexican Grand Prix,PER,1,SUPERSOFT,30
2018,Mexican Grand Prix,SIR,2,SUPERSOFT,58
2018,Mexican Grand Prix,PER,2,ULTRASOFT,8
2018,Mexican Grand Prix,STR,2,ULTRASOFT,13
2018,Mexican Grand Prix,SAI,2,SUPERSOFT,17
2018,Mexican Grand Prix,RIC,2,SUPERSOFT,49
2018,Mexican Grand Prix,VAN,2,SUPERSOFT,57
2018,Mexican Grand Prix,RAI,2,SUPERSOFT,54
2018,Mexican Grand Prix,VER,2,SUPERSOFT,35
2018,Mexican Grand Prix,MAG,2,ULTRASOFT,26
2018,Mexican Grand Prix,OCO,2,SUPERSOFT,29
2018,Mexican Grand Prix,BOT,2,SUPERSOFT,37
2018,Mexican Grand Prix,ERI,2,SUPERSOFT,53
2018,Mexican Grand Prix,GAS,2,SUPERSOFT,21
2018,Mexican Grand Prix,HAM,2,SUPERSOFT,36
2018,Mexican Grand Prix,GRO,2,ULTRASOFT,16
2018,Mexican Grand Prix,HUL,2,SUPERSOFT,57
2018,Mexican Grand Prix,LEC,2,SUPERSOFT,56
2018,Mexican Grand Prix,VET,2,SUPERSOFT,30
2018,Mexican Grand Prix,HAR,2,ULTRASOFT,23
2018,Mexican Grand Prix,HAM,3,ULTRASOFT,24
2018,Mexican Grand Prix,HAR,3,SUPERSOFT,45
2018,Mexican Grand Prix,GRO,3,HYPERSOFT,8
2018,Mexican Grand Prix,OCO,3,ULTRASOFT,39
2018,Mexican Grand Prix,GAS,3,SUPERSOFT,43
2018,Mexican Grand Prix,STR,3,SUPERSOFT,46
2018,Mexican Grand Prix,BOT,3,ULTRASOFT,14
2018,Mexican Grand Prix,VER,3,SUPERSOFT,23
2018,Mexican Grand Prix,VET,3,ULTRASOFT,24
2018,Mexican Grand Prix,BOT,4,HYPERSOFT,8
2018,Brazilian Grand Prix,ALO,1,SOFT,15
2018,Brazilian Grand Prix,PER,1,SUPERSOFT,39
2018,Brazilian Grand Prix,RIC,1,SUPERSOFT,39
2018,Brazilian Grand Prix,OCO,1,SOFT,40
2018,Brazilian Grand Prix,SAI,1,SOFT,25
2018,Brazilian Grand Prix,MAG,1,SOFT,41
2018,Brazilian Grand Prix,LEC,1,SUPERSOFT,35
2018,Brazilian Grand Prix,HUL,1,SOFT,32
2018,Brazilian Grand Prix,SIR,1,SOFT,16
2018,Brazilian Grand Prix,HAR,1,MEDIUM,49
2018,Brazilian Grand Prix,HAM,1,SUPERSOFT,19
2018,Brazilian Grand Prix,RAI,1,SOFT,31
2018,Brazilian Grand Prix,GRO,1,SUPERSOFT,32
2018,Brazilian Grand Prix,GAS,1,SUPERSOFT,22
2018,Brazilian Grand Prix,VAN,1,SOFT,28
2018,Brazilian Grand Prix,ERI,1,SUPERSOFT,18
2018,Brazilian Grand Prix,VER,1,SUPERSOFT,35
2018,Brazilian Grand Prix,BOT,1,SUPERSOFT,18
2018,Brazilian Grand Prix,VET,1,SOFT,27
2018,Brazilian Grand Prix,STR,1,SOFT,17
2018,Brazilian Grand Prix,RAI,2,MEDIUM,40
2018,Brazilian Grand Prix,STR,2,MEDIUM,48
2018,Brazilian Grand Prix,SAI,2,MEDIUM,23
2018,Brazilian Grand Prix,VAN,2,MEDIUM,42
2018,Brazilian Grand Prix,RIC,2,SOFT,32
2018,Brazilian Grand Prix,VER,2,SOFT,36
2018,Brazilian Grand Prix,SIR,2,MEDIUM,53
2018,Brazilian Grand Prix,OCO,2,SUPERSOFT,17
2018,Brazilian Grand Prix,GAS,2,MEDIUM,48
2018,Brazilian Grand Prix,VET,2,MEDIUM,26
2018,Brazilian Grand Prix,MAG,2,SUPERSOFT,30
2018,Brazilian Grand Prix,LEC,2,MEDIUM,36
2018,Brazilian Grand Prix,ALO,2,MEDIUM,39
2018,Brazilian Grand Prix,HAR,2,SUPERSOFT,21
2018,Brazilian Grand Prix,HAM,2,MEDIUM,52
2018,Brazilian Grand Prix,GRO,2,MEDIUM,39
2018,Brazilian Grand Prix,PER,2,SOFT,31
2018,Brazilian Grand Prix,ERI,2,MEDIUM,2
2018,Brazilian Grand Prix,BOT,2,MEDIUM,41
2018,Brazilian Grand Prix,ALO,3,SUPERSOFT,15
2018,Brazilian Grand Prix,OCO,3,SUPERSOFT,13
2018,Brazilian Grand Prix,STR,3,SUPERSOFT,4
2018,Brazilian Grand Prix,SAI,3,SUPERSOFT,22
2018,Brazilian Grand Prix,BOT,3,SOFT,12
2018,Brazilian Grand Prix,VET,3,SUPERSOFT,18
2018,Abu Dhabi Grand Prix,ALO,1,ULTRASOFT,27
2018,Abu Dhabi Grand Prix,SAI,1,ULTRASOFT,37
2018,Abu Dhabi Grand Prix,PER,1,ULTRASOFT,26
2018,Abu Dhabi Grand Prix,OCO,1,HYPERSOFT,18
2018,Abu Dhabi Grand Prix,VET,1,ULTRASOFT,15
2018,Abu Dhabi Grand Prix,MAG,1,SUPERSOFT,41
2018,Abu Dhabi Grand Prix,SIR,1,SUPERSOFT,35
2018,Abu Dhabi Grand Prix,LEC,1,HYPERSOFT,7
2018,Abu Dhabi Grand Prix,HUL,1,HYPERSOFT,1
2018,Abu Dhabi Grand Prix,RAI,1,ULTRASOFT,7
2018,Abu Dhabi Grand Prix,STR,1,SUPERSOFT,40
2018,Abu Dhabi Grand Prix,HAR,1,ULTRASOFT,2
2018,Abu Dhabi Grand Prix,GRO,1,HYPERSOFT,7
2018,Abu Dhabi Grand Prix,VAN,1,SUPERSOFT,35
2018,Abu Dhabi Grand Prix,GAS,1,SUPERSOFT,29
2018,Abu Dhabi Grand Prix,ERI,1,SUPERSOFT,24
2018,Abu Dhabi Grand Prix,VER,1,HYPERSOFT,17
2018,Abu Dhabi Grand Prix,BOT,1,ULTRASOFT,16
2018,Abu Dhabi Grand Prix,HAM,1,ULTRASOFT,7
2018,Abu Dhabi Grand Prix,RIC,1,ULTRASOFT,33
2018,Abu Dhabi Grand Prix,STR,2,ULTRASOFT,14
2018,Abu Dhabi Grand Prix,SIR,2,ULTRASOFT,19
2018,Abu Dhabi Grand Prix,VAN,2,ULTRASOFT,19
2018,Abu Dhabi Grand Prix,SAI,2,SUPERSOFT,18
2018,Abu Dhabi Grand Prix,VER,2,SUPERSOFT,38
2018,Abu Dhabi Grand Prix,MAG,2,ULTRASOFT,13
2018,Abu Dhabi Grand Prix,PER,2,SUPERSOFT,29
2018,Abu Dhabi Grand Prix,OCO,2,SUPERSOFT,27
2018,Abu Dhabi Grand Prix,LEC,2,SUPERSOFT,48
2018,Abu Dhabi Grand Prix,HAR,2,SUPERSOFT,52
2018,Abu Dhabi Grand Prix,HAM,2,SUPERSOFT,48
2018,Abu Dhabi Grand Prix,GRO,2,SUPERSOFT,47
2018,Abu Dhabi Grand Prix,GAS,2,ULTRASOFT,17
2018,Abu Dhabi Grand Prix,BOT,2,SUPERSOFT,24
2018,Abu Dhabi Grand Prix,ALO,2,SUPERSOFT,27
2018,Abu Dhabi Grand Prix,RIC,2,SUPERSOFT,22
